
===== [20260508-142929 8/225] g5 image_sources/generated/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4 b512 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 14391 75.97% 0.107
lz4 b1024 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 13898 73.36% 0.041
lz4 b16384 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 12916 68.18% 0.045
lz4 b32768 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 12812 67.63% 0.043
lz4 b512 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 7694 81.23% 0.020
lz4 b1024 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 7462 78.78% 0.072
lz4 b16384 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 7006 73.97% 0.033
lz4 b32768 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 7006 73.97% 0.022
lz4 b512 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4713 99.51% 0.007
lz4 b1024 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4682 98.86% 0.007
lz4 b16384 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4668 98.56% 0.006
lz4 b32768 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4668 98.56% 0.006
lz4 b512 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 11354 59.93% 0.036
lz4 b1024 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 10858 57.32% 0.035
lz4 b16384 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 10062 53.11% 0.029
lz4 b32768 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 10002 52.80% 0.030
lz4 b512 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 6398 67.55% 0.018
lz4 b1024 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 6224 65.71% 0.017
lz4 b16384 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 5991 63.25% 0.016
lz4 b32768 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 5991 63.25% 0.016
lz4 b512 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4782 100.97% 0.005
lz4 b1024 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4762 100.55% 0.004
lz4 b16384 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4746 100.21% 0.003
lz4 b32768 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4746 100.21% 0.003
lz4 b512 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 13282 70.11% 0.044
lz4 b1024 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 12654 66.80% 0.041
lz4 b16384 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 11676 61.63% 0.038
lz4 b32768 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 11596 61.21% 0.039
lz4 b512 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 9013 95.15% 0.022
lz4 b1024 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 8723 92.09% 0.023
lz4 b16384 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 7723 81.54% 0.028
lz4 b32768 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 7723 81.54% 0.019
lz4 b512 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4727 99.81% 0.006
lz4 b1024 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4713 99.51% 0.005
lz4 b16384 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4718 99.62% 0.003
lz4 b32768 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4718 99.62% 0.013
lz4 b512 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 14832 78.29% 0.042
lz4 b1024 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 14454 76.30% 0.042
lz4 b16384 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 13706 72.35% 0.039
lz4 b32768 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 13618 71.89% 0.065
lz4 b512 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 8083 85.34% 0.021
lz4 b1024 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 7929 83.71% 0.027
lz4 b16384 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 7568 79.90% 0.020
lz4 b32768 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 7568 79.90% 0.018
lz4 b512 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4162 87.88% 0.007
lz4 b1024 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4113 86.85% 0.006
lz4 b16384 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4090 86.36% 0.009
lz4 b32768 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4090 86.36% 0.006
average_ratio=80.36%

===== [20260508-182702 36/90] lz4hc image_sources/photos/128x296 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4hc b512-l9 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 13373 70.59% 0.589
lz4hc b1024-l9 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 12688 66.98% 0.507
lz4hc b16384-l9 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 11021 58.18% 1.033
lz4hc b32768-l9 foliage-high-frequency.gray16.128x296.bs-od 128x296 18944 10791 56.96% 1.078
lz4hc b512-l9 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 7300 77.07% 0.190
lz4hc b1024-l9 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 7022 74.13% 0.196
lz4hc b16384-l9 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 6394 67.50% 0.392
lz4hc b32768-l9 foliage-high-frequency.gray4.128x296.bs-od 128x296 9472 6394 67.50% 0.407
lz4hc b512-l9 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4685 98.92% 0.068
lz4hc b1024-l9 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4641 97.99% 0.054
lz4hc b16384-l9 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4618 97.51% 0.041
lz4hc b32768-l9 foliage-high-frequency.mono.128x296.bs-od 128x296 4736 4618 97.51% 0.046
lz4hc b512-l9 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 10083 53.23% 0.495
lz4hc b1024-l9 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 9388 49.56% 0.563
lz4hc b16384-l9 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 8062 42.56% 1.194
lz4hc b32768-l9 interior-room-soft-tones.gray16.128x296.bs-od 128x296 18944 7926 41.84% 1.268
lz4hc b512-l9 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 5879 62.07% 0.204
lz4hc b1024-l9 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 5635 59.49% 0.240
lz4hc b16384-l9 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 5185 54.74% 0.578
lz4hc b32768-l9 interior-room-soft-tones.gray4.128x296.bs-od 128x296 9472 5185 54.74% 0.607
lz4hc b512-l9 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4782 100.97% 0.070
lz4hc b1024-l9 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4762 100.55% 0.059
lz4hc b16384-l9 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4746 100.21% 0.041
lz4hc b32768-l9 interior-room-soft-tones.mono.128x296.bs-od 128x296 4736 4746 100.21% 0.036
lz4hc b512-l9 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 11786 62.21% 0.489
lz4hc b1024-l9 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 10874 57.40% 0.708
lz4hc b16384-l9 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 8531 45.03% 1.772
lz4hc b32768-l9 landscape-cloud-texture.gray16.128x296.bs-od 128x296 18944 8257 43.59% 1.995
lz4hc b512-l9 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 8864 93.58% 0.155
lz4hc b1024-l9 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 8528 90.03% 0.146
lz4hc b16384-l9 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 7201 76.02% 0.179
lz4hc b32768-l9 landscape-cloud-texture.gray4.128x296.bs-od 128x296 9472 7201 76.02% 0.230
lz4hc b512-l9 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4716 99.58% 0.067
lz4hc b1024-l9 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4697 99.18% 0.061
lz4hc b16384-l9 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4676 98.73% 0.047
lz4hc b32768-l9 landscape-cloud-texture.mono.128x296.bs-od 128x296 4736 4676 98.73% 0.046
lz4hc b512-l9 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 14197 74.94% 0.491
lz4hc b1024-l9 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 13702 72.33% 0.340
lz4hc b16384-l9 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 12505 66.01% 0.457
lz4hc b32768-l9 product-shelf-detail.gray16.128x296.bs-od 128x296 18944 12292 64.89% 0.647
lz4hc b512-l9 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 7841 82.78% 0.172
lz4hc b1024-l9 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 7644 80.70% 0.244
lz4hc b16384-l9 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 7145 75.43% 0.272
lz4hc b32768-l9 product-shelf-detail.gray4.128x296.bs-od 128x296 9472 7145 75.43% 0.300
lz4hc b512-l9 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4119 86.97% 0.070
lz4hc b1024-l9 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4074 86.02% 0.056
lz4hc b16384-l9 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4016 84.80% 0.059
lz4hc b32768-l9 product-shelf-detail.mono.128x296.bs-od 128x296 4736 4016 84.80% 0.074
average_ratio=75.55%

===== [20260508-182702 37/90] lz4 image_sources/photos/1360x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4 b512 foliage-high-frequency.gray16.1360x480.bs-od 1360x480 326400 234849 71.95% 0.922
lz4 b1024 foliage-high-frequency.gray16.1360x480.bs-od 1360x480 326400 222878 68.28% 0.883
lz4 b16384 foliage-high-frequency.gray16.1360x480.bs-od 1360x480 326400 190022 58.22% 0.934
lz4 b32768 foliage-high-frequency.gray16.1360x480.bs-od 1360x480 326400 187076 57.31% 0.805
lz4 b512 foliage-high-frequency.gray4.1360x480.bs-od 1360x480 163200 129830 79.55% 0.393
lz4 b1024 foliage-high-frequency.gray4.1360x480.bs-od 1360x480 163200 125629 76.98% 0.420
lz4 b16384 foliage-high-frequency.gray4.1360x480.bs-od 1360x480 163200 110649 67.80% 0.578
lz4 b32768 foliage-high-frequency.gray4.1360x480.bs-od 1360x480 163200 108365 66.40% 0.488
lz4 b512 foliage-high-frequency.mono.1360x480.bs-od 1360x480 81600 79917 97.94% 0.176
lz4 b1024 foliage-high-frequency.mono.1360x480.bs-od 1360x480 81600 78935 96.73% 0.216
lz4 b16384 foliage-high-frequency.mono.1360x480.bs-od 1360x480 81600 76250 93.44% 0.162
lz4 b32768 foliage-high-frequency.mono.1360x480.bs-od 1360x480 81600 75905 93.02% 0.195
lz4 b512 interior-room-soft-tones.gray16.1360x480.bs-od 1360x480 326400 194464 59.58% 0.877
lz4 b1024 interior-room-soft-tones.gray16.1360x480.bs-od 1360x480 326400 183471 56.21% 0.758
lz4 b16384 interior-room-soft-tones.gray16.1360x480.bs-od 1360x480 326400 157039 48.11% 0.810
lz4 b32768 interior-room-soft-tones.gray16.1360x480.bs-od 1360x480 326400 155086 47.51% 0.654
lz4 b512 interior-room-soft-tones.gray4.1360x480.bs-od 1360x480 163200 115712 70.90% 0.354
lz4 b1024 interior-room-soft-tones.gray4.1360x480.bs-od 1360x480 163200 111854 68.54% 0.342
lz4 b16384 interior-room-soft-tones.gray4.1360x480.bs-od 1360x480 163200 99301 60.85% 0.444
lz4 b32768 interior-room-soft-tones.gray4.1360x480.bs-od 1360x480 163200 97249 59.59% 0.393
lz4 b512 interior-room-soft-tones.mono.1360x480.bs-od 1360x480 81600 81707 100.13% 0.146
lz4 b1024 interior-room-soft-tones.mono.1360x480.bs-od 1360x480 81600 81161 99.46% 0.103
lz4 b16384 interior-room-soft-tones.mono.1360x480.bs-od 1360x480 81600 79947 97.97% 0.115
lz4 b32768 interior-room-soft-tones.mono.1360x480.bs-od 1360x480 81600 79766 97.75% 0.146
lz4 b512 landscape-cloud-texture.gray16.1360x480.bs-od 1360x480 326400 228270 69.94% 0.994
lz4 b1024 landscape-cloud-texture.gray16.1360x480.bs-od 1360x480 326400 215731 66.09% 1.115
lz4 b16384 landscape-cloud-texture.gray16.1360x480.bs-od 1360x480 326400 189929 58.19% 0.790
lz4 b32768 landscape-cloud-texture.gray16.1360x480.bs-od 1360x480 326400 188228 57.67% 0.645
lz4 b512 landscape-cloud-texture.gray4.1360x480.bs-od 1360x480 163200 156911 96.15% 0.441
lz4 b1024 landscape-cloud-texture.gray4.1360x480.bs-od 1360x480 163200 150653 92.31% 0.502
lz4 b16384 landscape-cloud-texture.gray4.1360x480.bs-od 1360x480 163200 128220 78.57% 0.572
lz4 b32768 landscape-cloud-texture.gray4.1360x480.bs-od 1360x480 163200 125075 76.64% 0.647
lz4 b512 landscape-cloud-texture.mono.1360x480.bs-od 1360x480 81600 81823 100.27% 0.092
lz4 b1024 landscape-cloud-texture.mono.1360x480.bs-od 1360x480 81600 81178 99.48% 0.077
lz4 b16384 landscape-cloud-texture.mono.1360x480.bs-od 1360x480 81600 80623 98.80% 0.094
lz4 b32768 landscape-cloud-texture.mono.1360x480.bs-od 1360x480 81600 80609 98.79% 0.090
lz4 b512 product-shelf-detail.gray16.1360x480.bs-od 1360x480 326400 263712 80.79% 0.909
lz4 b1024 product-shelf-detail.gray16.1360x480.bs-od 1360x480 326400 251323 77.00% 0.936
lz4 b16384 product-shelf-detail.gray16.1360x480.bs-od 1360x480 326400 219544 67.26% 0.993
lz4 b32768 product-shelf-detail.gray16.1360x480.bs-od 1360x480 326400 216232 66.25% 1.608
lz4 b512 product-shelf-detail.gray4.1360x480.bs-od 1360x480 163200 145686 89.27% 0.385
lz4 b1024 product-shelf-detail.gray4.1360x480.bs-od 1360x480 163200 141378 86.63% 0.450
lz4 b16384 product-shelf-detail.gray4.1360x480.bs-od 1360x480 163200 126582 77.56% 0.450
lz4 b32768 product-shelf-detail.gray4.1360x480.bs-od 1360x480 163200 124173 76.09% 0.450
lz4 b512 product-shelf-detail.mono.1360x480.bs-od 1360x480 81600 81413 99.77% 0.125
lz4 b1024 product-shelf-detail.mono.1360x480.bs-od 1360x480 81600 80688 98.88% 0.128
lz4 b16384 product-shelf-detail.mono.1360x480.bs-od 1360x480 81600 78591 96.31% 0.142
lz4 b32768 product-shelf-detail.mono.1360x480.bs-od 1360x480 81600 78359 96.03% 0.155
average_ratio=79.15%

===== [20260508-182702 39/90] lz4 image_sources/photos/152x296 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4 b512 foliage-high-frequency.gray16.152x296.bs-od 152x296 22496 17444 77.54% 0.056
lz4 b1024 foliage-high-frequency.gray16.152x296.bs-od 152x296 22496 16765 74.52% 0.052
lz4 b16384 foliage-high-frequency.gray16.152x296.bs-od 152x296 22496 15502 68.91% 0.045
lz4 b32768 foliage-high-frequency.gray16.152x296.bs-od 152x296 22496 15363 68.29% 0.058
lz4 b512 foliage-high-frequency.gray4.152x296.bs-od 152x296 11248 9242 82.17% 0.023
lz4 b1024 foliage-high-frequency.gray4.152x296.bs-od 152x296 11248 8924 79.34% 0.026
lz4 b16384 foliage-high-frequency.gray4.152x296.bs-od 152x296 11248 8320 73.97% 0.023
lz4 b32768 foliage-high-frequency.gray4.152x296.bs-od 152x296 11248 8320 73.97% 0.021
lz4 b512 foliage-high-frequency.mono.152x296.bs-od 152x296 5624 5617 99.88% 0.007
lz4 b1024 foliage-high-frequency.mono.152x296.bs-od 152x296 5624 5583 99.27% 0.006
lz4 b16384 foliage-high-frequency.mono.152x296.bs-od 152x296 5624 5567 98.99% 0.008
lz4 b32768 foliage-high-frequency.mono.152x296.bs-od 152x296 5624 5567 98.99% 0.007
lz4 b512 interior-room-soft-tones.gray16.152x296.bs-od 152x296 22496 13739 61.07% 0.049
lz4 b1024 interior-room-soft-tones.gray16.152x296.bs-od 152x296 22496 13061 58.06% 0.041
lz4 b16384 interior-room-soft-tones.gray16.152x296.bs-od 152x296 22496 11996 53.33% 0.037
lz4 b32768 interior-room-soft-tones.gray16.152x296.bs-od 152x296 22496 11890 52.85% 0.040
lz4 b512 interior-room-soft-tones.gray4.152x296.bs-od 152x296 11248 7832 69.63% 0.021
lz4 b1024 interior-room-soft-tones.gray4.152x296.bs-od 152x296 11248 7599 67.56% 0.021
lz4 b16384 interior-room-soft-tones.gray4.152x296.bs-od 152x296 11248 7238 64.35% 0.016
lz4 b32768 interior-room-soft-tones.gray4.152x296.bs-od 152x296 11248 7238 64.35% 0.019
lz4 b512 interior-room-soft-tones.mono.152x296.bs-od 152x296 5624 5667 100.76% 0.006
lz4 b1024 interior-room-soft-tones.mono.152x296.bs-od 152x296 5624 5649 100.44% 0.005
lz4 b16384 interior-room-soft-tones.mono.152x296.bs-od 152x296 5624 5634 100.18% 0.003
lz4 b32768 interior-room-soft-tones.mono.152x296.bs-od 152x296 5624 5634 100.18% 0.003
lz4 b512 landscape-cloud-texture.gray16.152x296.bs-od 152x296 22496 15802 70.24% 0.050
lz4 b1024 landscape-cloud-texture.gray16.152x296.bs-od 152x296 22496 15050 66.90% 0.050
lz4 b16384 landscape-cloud-texture.gray16.152x296.bs-od 152x296 22496 13842 61.53% 0.047
lz4 b32768 landscape-cloud-texture.gray16.152x296.bs-od 152x296 22496 13754 61.14% 0.046
lz4 b512 landscape-cloud-texture.gray4.152x296.bs-od 152x296 11248 10706 95.18% 0.028
lz4 b1024 landscape-cloud-texture.gray4.152x296.bs-od 152x296 11248 10353 92.04% 0.026
lz4 b16384 landscape-cloud-texture.gray4.152x296.bs-od 152x296 11248 9090 80.81% 0.023
lz4 b32768 landscape-cloud-texture.gray4.152x296.bs-od 152x296 11248 9090 80.81% 0.025
lz4 b512 landscape-cloud-texture.mono.152x296.bs-od 152x296 5624 5593 99.45% 0.007
lz4 b1024 landscape-cloud-texture.mono.152x296.bs-od 152x296 5624 5557 98.81% 0.007
lz4 b16384 landscape-cloud-texture.mono.152x296.bs-od 152x296 5624 5604 99.64% 0.005
lz4 b32768 landscape-cloud-texture.mono.152x296.bs-od 152x296 5624 5604 99.64% 0.004
lz4 b512 product-shelf-detail.gray16.152x296.bs-od 152x296 22496 17664 78.52% 0.057
lz4 b1024 product-shelf-detail.gray16.152x296.bs-od 152x296 22496 17192 76.42% 0.032
lz4 b16384 product-shelf-detail.gray16.152x296.bs-od 152x296 22496 16190 71.97% 0.046
lz4 b32768 product-shelf-detail.gray16.152x296.bs-od 152x296 22496 16041 71.31% 0.043
lz4 b512 product-shelf-detail.gray4.152x296.bs-od 152x296 11248 9536 84.78% 0.024
lz4 b1024 product-shelf-detail.gray4.152x296.bs-od 152x296 11248 9389 83.47% 0.023
lz4 b16384 product-shelf-detail.gray4.152x296.bs-od 152x296 11248 8943 79.51% 0.024
lz4 b32768 product-shelf-detail.gray4.152x296.bs-od 152x296 11248 8943 79.51% 0.023
lz4 b512 product-shelf-detail.mono.152x296.bs-od 152x296 5624 4922 87.52% 0.008
lz4 b1024 product-shelf-detail.mono.152x296.bs-od 152x296 5624 4892 86.98% 0.006
lz4 b16384 product-shelf-detail.mono.152x296.bs-od 152x296 5624 4839 86.04% 0.007
lz4 b32768 product-shelf-detail.mono.152x296.bs-od 152x296 5624 4839 86.04% 0.007
average_ratio=80.56%

===== [20260508-182702 24/90] lz4hc image_sources/generated/600x448 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4hc b512-l9 dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 34476 25.65% 3.326
lz4hc b1024-l9 dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 28946 21.54% 2.261
lz4hc b16384-l9 dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 19461 14.48% 4.901
lz4hc b32768-l9 dashboard-mixed-density.gray16.600x448.bs-od 600x448 134400 18649 13.88% 6.733
lz4hc b512-l9 dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 18547 27.60% 1.464
lz4hc b1024-l9 dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 16360 24.35% 1.836
lz4hc b16384-l9 dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 12368 18.40% 3.715
lz4hc b32768-l9 dashboard-mixed-density.gray4.600x448.bs-od 600x448 67200 11963 17.80% 3.359
lz4hc b512-l9 dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 8383 24.95% 1.340
lz4hc b1024-l9 dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 7473 22.24% 0.671
lz4hc b16384-l9 dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 6087 18.12% 1.876
lz4hc b32768-l9 dashboard-mixed-density.mono.600x448.bs-od 600x448 33600 5916 17.61% 1.799
lz4hc b512-l9 floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 13616 10.13% 2.274
lz4hc b1024-l9 floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 10569 7.86% 1.650
lz4hc b16384-l9 floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 6777 5.04% 2.535
lz4hc b32768-l9 floorplan-thin-lines.gray16.600x448.bs-od 600x448 134400 6535 4.86% 2.970
lz4hc b512-l9 floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 7934 11.81% 1.275
lz4hc b1024-l9 floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 6262 9.32% 0.888
lz4hc b16384-l9 floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 4386 6.53% 2.638
lz4hc b32768-l9 floorplan-thin-lines.gray4.600x448.bs-od 600x448 67200 4352 6.48% 1.754
lz4hc b512-l9 floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 4381 13.04% 0.758
lz4hc b1024-l9 floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 3547 10.56% 0.582
lz4hc b16384-l9 floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 2578 7.67% 1.163
lz4hc b32768-l9 floorplan-thin-lines.mono.600x448.bs-od 600x448 33600 2477 7.37% 1.534
lz4hc b512-l9 menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 56449 42.00% 2.954
lz4hc b1024-l9 menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 51087 38.01% 2.693
lz4hc b16384-l9 menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 40007 29.77% 9.073
lz4hc b32768-l9 menu-board-text-heavy.gray16.600x448.bs-od 600x448 134400 38448 28.61% 11.209
lz4hc b512-l9 menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 27029 40.22% 1.686
lz4hc b1024-l9 menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 24829 36.95% 1.501
lz4hc b16384-l9 menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 19850 29.54% 4.974
lz4hc b32768-l9 menu-board-text-heavy.gray4.600x448.bs-od 600x448 67200 19083 28.40% 4.940
lz4hc b512-l9 menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 11018 32.79% 1.151
lz4hc b1024-l9 menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 10177 30.29% 0.917
lz4hc b16384-l9 menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 8538 25.41% 2.462
lz4hc b32768-l9 menu-board-text-heavy.mono.600x448.bs-od 600x448 33600 8171 24.32% 2.096
lz4hc b512-l9 price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 18536 13.79% 1.536
lz4hc b1024-l9 price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 14482 10.78% 1.140
lz4hc b16384-l9 price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 8415 6.26% 1.398
lz4hc b32768-l9 price-label-barcode-layout.gray16.600x448.bs-od 600x448 134400 8040 5.98% 1.661
